case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status
mask_robustness__p026__loss_large__variant_03,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__loss_large__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_large__variant_03_restored_opencv_telea.png,0.4292643999797292,True,ok,,1,50777,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__loss_large__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_large__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_large__variant_04,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__loss_large__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_large__variant_04_restored_opencv_telea.png,0.4078499999595806,True,ok,,1,50794,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__loss_large__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_large__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_large__variant_05,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__loss_large__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_large__variant_05_restored_opencv_telea.png,0.4074186999932863,True,ok,,1,50704,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__loss_large__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_large__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_small__variant_01,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_small__variant_01_restored_opencv_telea.png,0.3188234000117518,True,ok,,1,18250,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_small__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_small__variant_02,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_small__variant_02_restored_opencv_telea.png,0.3405157999950461,True,ok,,1,18265,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_small__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_small__variant_03,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_small__variant_03_restored_opencv_telea.png,0.333920200006105,True,ok,,1,18241,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_small__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_small__variant_04,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_small__variant_04_restored_opencv_telea.png,0.3244575000135228,True,ok,,1,18235,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_small__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__loss_small__variant_05_restored_opencv_telea.png,0.3377041000057943,True,ok,,1,18265,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__loss_small__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__loss_small__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_opencv_telea.png,0.3348369000013917,True,ok,,1,8139,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__scratch_thin__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_opencv_telea.png,0.3339315999764949,True,ok,,1,8220,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__scratch_thin__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_opencv_telea.png,0.2905786000192165,True,ok,,1,8049,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__scratch_thin__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_opencv_telea.png,0.3060973000247031,True,ok,,1,7698,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__scratch_thin__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_opencv_telea.png,0.3453092999989167,True,ok,,1,8248,data/processed/clean/p026_clean.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p026__scratch_thin__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_opencv_telea.png,0.4641256000031717,True,ok,,1,54225,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_large__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_opencv_telea.png,0.4794396000215783,True,ok,,1,54174,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_large__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_opencv_telea.png,0.5030455000232905,True,ok,,1,54253,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_large__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_opencv_telea.png,0.4744870000286028,True,ok,,1,54217,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_large__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_opencv_telea.png,0.4603478999924846,True,ok,,1,54127,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_large__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_opencv_telea.png,0.4189053000300191,True,ok,,1,19494,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_small__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_small__variant_02_restored_opencv_telea.png,0.4122353999991901,True,ok,,1,19485,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_small__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_small__variant_03,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_small__variant_03_restored_opencv_telea.png,0.3949738000519573,True,ok,,1,19500,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_small__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_small__variant_04,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_small__variant_04_restored_opencv_telea.png,0.4348315999959595,True,ok,,1,19494,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_small__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__loss_small__variant_05,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__loss_small__variant_05_restored_opencv_telea.png,0.3969293999834917,True,ok,,1,19478,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__loss_small__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__scratch_thin__variant_01,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__scratch_thin__variant_01_restored_opencv_telea.png,0.3819292000262066,True,ok,,1,8662,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__scratch_thin__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__scratch_thin__variant_02,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__scratch_thin__variant_02_restored_opencv_telea.png,0.3901380999595858,True,ok,,1,8664,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__scratch_thin__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__scratch_thin__variant_03,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__scratch_thin__variant_03_restored_opencv_telea.png,0.3905987999751232,True,ok,,1,8638,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__scratch_thin__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__scratch_thin__variant_04,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__scratch_thin__variant_04_restored_opencv_telea.png,0.3790519000031054,True,ok,,1,8658,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__scratch_thin__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p039__scratch_thin__variant_05,mask_robustness,p039,,,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p039__scratch_thin__variant_05_restored_opencv_telea.png,0.4138488000025973,True,ok,,1,8650,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p039__scratch_thin__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_large__variant_01,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_large__variant_01_restored_opencv_telea.png,0.5124593999935314,True,ok,,1,58688,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_large__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_large__variant_02_restored_opencv_telea.png,0.5064289000001736,True,ok,,1,58568,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_large__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_large__variant_03,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_large__variant_03_restored_opencv_telea.png,0.5095523000345565,True,ok,,1,58606,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_large__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_large__variant_04,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_large__variant_04_restored_opencv_telea.png,0.5037428999785334,True,ok,,1,58777,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_large__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_large__variant_05,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_large__variant_05_restored_opencv_telea.png,0.5075337000307627,True,ok,,1,58587,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_large__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_small__variant_01,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_small__variant_01_restored_opencv_telea.png,0.4654716000077314,True,ok,,1,21097,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_small__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_small__variant_02,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_small__variant_02_restored_opencv_telea.png,0.6170554000418633,True,ok,,1,21107,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_small__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_small__variant_03,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_small__variant_03_restored_opencv_telea.png,0.4357019999879412,True,ok,,1,21143,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_small__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_small__variant_04,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_small__variant_04_restored_opencv_telea.png,0.4761794999940321,True,ok,,1,21088,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_small__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__loss_small__variant_05,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__loss_small__variant_05_restored_opencv_telea.png,0.4469794000033289,True,ok,,1,21128,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__loss_small__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__scratch_thin__variant_01,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_01_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__scratch_thin__variant_01_restored_opencv_telea.png,0.4490187999908812,True,ok,,1,9410,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_01_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__scratch_thin__variant_01_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
