source_case_key,candidate_seed,candidate_id,dataset_name,case_id,painting_id,mask_type,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt,prompt_metadata_fields_used,prompt_metadata_missing_fields,prompt_metadata_missing_count,runtime_seconds,mean_abs_diff,max_abs_diff,validation_passed_bool,restored_path,generic_candidate_id,generic_runtime_seconds,generic_mean_abs_diff,generic_max_abs_diff,generic_validation_passed,generic_restored_path,delta_mean_abs_diff_vs_generic,abs_delta_mean_abs_diff_vs_generic,delta_runtime_seconds_vs_generic
synthetic_degradation__p039_fading_discolouration_moderate,2026,sd__syn__p039__fading_discolouration__p03_artist_style_p__s2026__6c09c20b10,synthetic_degradation,p039__fading_discolouration__moderate,p039,fading_discolouration,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.364424600003986,3.216350414134838,165.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p039__fading_discolouration__p03_artist_style_p__s2026__6c09c20b10__restored_stable_diffusion_inpainting.png,sd__syn__p039__fading_discolouration__p00_generic__s2026__3fb5149d2c,10.066116800007876,3.230806138780382,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__fading_discolouration__p00_generic__s2026__3fb5149d2c__restored_stable_diffusion_inpainting.png,-0.014455724645544343,0.014455724645544343,-0.7016922000038903
synthetic_degradation__p039_fading_discolouration_moderate,2026,sd__syn__p039__fading_discolouration__p04_full_context__s2026__1a83a9869c,synthetic_degradation,p039__fading_discolouration__moderate,p039,fading_discolouration,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.39491459999408,3.3501954255280677,169.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p039__fading_discolouration__p04_full_context__s2026__1a83a9869c__restored_stable_diffusion_inpainting.png,sd__syn__p039__fading_discolouration__p00_generic__s2026__3fb5149d2c,10.066116800007876,3.230806138780382,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__fading_discolouration__p00_generic__s2026__3fb5149d2c__restored_stable_diffusion_inpainting.png,0.11938928674768556,0.11938928674768556,-0.6712022000137967
synthetic_degradation__p039_partial_transparency_severe,2026,sd__syn__p039__partial_transparency__p01_style_period__s2026__e7876263e0,synthetic_degradation,p039__partial_transparency__severe,p039,partial_transparency,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.416645299992524,9.616072478117768,175.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p039__partial_transparency__p01_style_period__s2026__e7876263e0__restored_stable_diffusion_inpainting.png,sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb,10.143339700007346,9.487816139503762,177.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb__restored_stable_diffusion_inpainting.png,0.12825633861400654,0.12825633861400654,-0.7266944000148214
synthetic_degradation__p039_partial_transparency_severe,2026,sd__syn__p039__partial_transparency__p02_artist__s2026__886bcbb13f,synthetic_degradation,p039__partial_transparency__severe,p039,partial_transparency,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.40457040000183,10.199171278211804,180.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p039__partial_transparency__p02_artist__s2026__886bcbb13f__restored_stable_diffusion_inpainting.png,sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb,10.143339700007346,9.487816139503762,177.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb__restored_stable_diffusion_inpainting.png,0.7113551387080417,0.7113551387080417,-0.7387693000055151
synthetic_degradation__p039_partial_transparency_severe,2026,sd__syn__p039__partial_transparency__p03_artist_style_p__s2026__78e6861b60,synthetic_degradation,p039__partial_transparency__severe,p039,partial_transparency,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.467759200008004,10.194940072518808,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p039__partial_transparency__p03_artist_style_p__s2026__78e6861b60__restored_stable_diffusion_inpainting.png,sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb,10.143339700007346,9.487816139503762,177.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb__restored_stable_diffusion_inpainting.png,0.7071239330150458,0.7071239330150458,-0.6755804999993416
synthetic_degradation__p039_partial_transparency_severe,2026,sd__syn__p039__partial_transparency__p04_full_context__s2026__80d15cc893,synthetic_degradation,p039__partial_transparency__severe,p039,partial_transparency,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.346089700004086,9.892114144784433,173.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p039__partial_transparency__p04_full_context__s2026__80d15cc893__restored_stable_diffusion_inpainting.png,sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb,10.143339700007346,9.487816139503762,177.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__partial_transparency__p00_generic__s2026__842b07c9bb__restored_stable_diffusion_inpainting.png,0.40429800528067084,0.40429800528067084,-0.7972500000032596
synthetic_degradation__p039_water_stain_severe,2026,sd__syn__p039__water_stain__p01_style_period__s2026__4ad15fc84d,synthetic_degradation,p039__water_stain__severe,p039,water_stain,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.522074199994677,8.053020336009839,169.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p039__water_stain__p01_style_period__s2026__4ad15fc84d__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d,10.029043100003037,8.311929208260995,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d__restored_stable_diffusion_inpainting.png,-0.25890887225115655,0.25890887225115655,-0.5069689000083599
synthetic_degradation__p039_water_stain_severe,2026,sd__syn__p039__water_stain__p02_artist__s2026__9e139f934f,synthetic_degradation,p039__water_stain__severe,p039,water_stain,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.434299100001226,9.220579359266493,187.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p039__water_stain__p02_artist__s2026__9e139f934f__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d,10.029043100003037,8.311929208260995,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d__restored_stable_diffusion_inpainting.png,0.9086501510054976,0.9086501510054976,-0.5947440000018105
synthetic_degradation__p039_water_stain_severe,2026,sd__syn__p039__water_stain__p03_artist_style_p__s2026__614754e3f7,synthetic_degradation,p039__water_stain__severe,p039,water_stain,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.4407879000064,9.028479682074654,180.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p039__water_stain__p03_artist_style_p__s2026__614754e3f7__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d,10.029043100003037,8.311929208260995,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d__restored_stable_diffusion_inpainting.png,0.7165504738136583,0.7165504738136583,-0.5882551999966363
synthetic_degradation__p039_water_stain_severe,2026,sd__syn__p039__water_stain__p04_full_context__s2026__29cfe733ee,synthetic_degradation,p039__water_stain__severe,p039,water_stain,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.47995219999575,10.16963873969184,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p039__water_stain__p04_full_context__s2026__29cfe733ee__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d,10.029043100003037,8.311929208260995,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain__p00_generic__s2026__44430fa52d__restored_stable_diffusion_inpainting.png,1.857709531430844,1.857709531430844,-0.5490909000072861
synthetic_degradation__p039_water_stain_dirt_moderate,2026,sd__syn__p039__water_stain_dirt__p01_style_period__s2026__ad7618c627,synthetic_degradation,p039__water_stain_dirt__moderate,p039,water_stain_dirt,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.458657399998629,3.1981263337311923,165.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p039__water_stain_dirt__p01_style_period__s2026__ad7618c627__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92,10.034254899990628,3.21281659161603,155.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92__restored_stable_diffusion_inpainting.png,-0.014690257884837798,0.014690257884837798,-0.5755974999919999
synthetic_degradation__p039_water_stain_dirt_moderate,2026,sd__syn__p039__water_stain_dirt__p02_artist__s2026__28f54cf7e1,synthetic_degradation,p039__water_stain_dirt__moderate,p039,water_stain_dirt,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.447420800002874,3.3260221128110534,168.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p039__water_stain_dirt__p02_artist__s2026__28f54cf7e1__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92,10.034254899990628,3.21281659161603,155.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92__restored_stable_diffusion_inpainting.png,0.11320552119502336,0.11320552119502336,-0.5868340999877546
synthetic_degradation__p039_water_stain_dirt_moderate,2026,sd__syn__p039__water_stain_dirt__p03_artist_style_p__s2026__42c274b3e6,synthetic_degradation,p039__water_stain_dirt__moderate,p039,water_stain_dirt,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Wassily Kandinsky while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.44011729999329,3.293133770978009,167.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p039__water_stain_dirt__p03_artist_style_p__s2026__42c274b3e6__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92,10.034254899990628,3.21281659161603,155.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92__restored_stable_diffusion_inpainting.png,0.08031717936197902,0.08031717936197902,-0.5941375999973388
synthetic_degradation__p039_water_stain_dirt_moderate,2026,sd__syn__p039__water_stain_dirt__p04_full_context__s2026__d1cf844f45,synthetic_degradation,p039__water_stain_dirt__moderate,p039,water_stain_dirt,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Painting with Troika, by Wassily Kandinsky, categorized as abstraction_surrealism while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.42045629999484,3.3126181143301503,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p039__water_stain_dirt__p04_full_context__s2026__d1cf844f45__restored_stable_diffusion_inpainting.png,sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92,10.034254899990628,3.21281659161603,155.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__water_stain_dirt__p00_generic__s2026__4263468e92__restored_stable_diffusion_inpainting.png,0.09980152271412024,0.09980152271412024,-0.6137985999957891
synthetic_degradation__p043_blur_severe,2026,sd__syn__p043__blur__p01_style_period__s2026__b429bb68a3,synthetic_degradation,p043__blur__severe,p043,blur,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.567178900004365,14.478600961190685,178.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__blur__p01_style_period__s2026__b429bb68a3__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur__p00_generic__s2026__57594d924f,10.129125299994485,16.303292168511284,191.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur__p00_generic__s2026__57594d924f__restored_stable_diffusion_inpainting.png,-1.8246912073205994,1.8246912073205994,-0.56194639999012
synthetic_degradation__p043_blur_severe,2026,sd__syn__p043__blur__p02_artist__s2026__56a2733950,synthetic_degradation,p043__blur__severe,p043,blur,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.516086200004793,12.887451171875,191.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__blur__p02_artist__s2026__56a2733950__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur__p00_generic__s2026__57594d924f,10.129125299994485,16.303292168511284,191.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur__p00_generic__s2026__57594d924f__restored_stable_diffusion_inpainting.png,-3.415840996636284,3.415840996636284,-0.6130390999896917
synthetic_degradation__p043_blur_severe,2026,sd__syn__p043__blur__p03_artist_style_p__s2026__8dc01574b5,synthetic_degradation,p043__blur__severe,p043,blur,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.571516700001666,13.05530293782552,192.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__blur__p03_artist_style_p__s2026__8dc01574b5__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur__p00_generic__s2026__57594d924f,10.129125299994485,16.303292168511284,191.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur__p00_generic__s2026__57594d924f__restored_stable_diffusion_inpainting.png,-3.2479892306857643,3.2479892306857643,-0.5576085999928182
synthetic_degradation__p043_blur_severe,2026,sd__syn__p043__blur__p04_full_context__s2026__9e5094d06a,synthetic_degradation,p043__blur__severe,p043,blur,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.48994749999838,11.9318197744864,194.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__blur__p04_full_context__s2026__9e5094d06a__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur__p00_generic__s2026__57594d924f,10.129125299994485,16.303292168511284,191.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur__p00_generic__s2026__57594d924f__restored_stable_diffusion_inpainting.png,-4.3714723940248845,4.3714723940248845,-0.639177799996105
synthetic_degradation__p043_blur_fading_moderate,2026,sd__syn__p043__blur_fading__p01_style_period__s2026__4d200fb0ce,synthetic_degradation,p043__blur_fading__moderate,p043,blur_fading,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.423055499995826,5.165994714807581,173.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__blur_fading__p01_style_period__s2026__4d200fb0ce__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755,10.091824100003578,5.278418081778067,175.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755__restored_stable_diffusion_inpainting.png,-0.1124233669704866,0.1124233669704866,-0.668768600007752
synthetic_degradation__p043_blur_fading_moderate,2026,sd__syn__p043__blur_fading__p02_artist__s2026__3338d710c5,synthetic_degradation,p043__blur_fading__moderate,p043,blur_fading,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.565351700002791,5.61767578125,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__blur_fading__p02_artist__s2026__3338d710c5__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755,10.091824100003578,5.278418081778067,175.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755__restored_stable_diffusion_inpainting.png,0.33925769947193274,0.33925769947193274,-0.5264724000007863
synthetic_degradation__p043_blur_fading_moderate,2026,sd__syn__p043__blur_fading__p03_artist_style_p__s2026__4c2851d495,synthetic_degradation,p043__blur_fading__moderate,p043,blur_fading,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.522963700001128,5.633542096173322,175.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__blur_fading__p03_artist_style_p__s2026__4c2851d495__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755,10.091824100003578,5.278418081778067,175.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755__restored_stable_diffusion_inpainting.png,0.35512401439525476,0.35512401439525476,-0.5688604000024498
synthetic_degradation__p043_blur_fading_moderate,2026,sd__syn__p043__blur_fading__p04_full_context__s2026__3cf9ab7bc1,synthetic_degradation,p043__blur_fading__moderate,p043,blur_fading,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.500269300013317,5.391382288049768,173.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__blur_fading__p04_full_context__s2026__3cf9ab7bc1__restored_stable_diffusion_inpainting.png,sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755,10.091824100003578,5.278418081778067,175.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__blur_fading__p00_generic__s2026__9b15c33755__restored_stable_diffusion_inpainting.png,0.1129642062717009,0.1129642062717009,-0.5915547999902611
synthetic_degradation__p043_dirt_dust_severe,2026,sd__syn__p043__dirt_dust__p01_style_period__s2026__77dd68899d,synthetic_degradation,p043__dirt_dust__severe,p043,dirt_dust,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.482816700008698,0.6404763680917246,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__dirt_dust__p01_style_period__s2026__77dd68899d__restored_stable_diffusion_inpainting.png,sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255,9.836578999995254,0.6385300247757523,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255__restored_stable_diffusion_inpainting.png,0.001946343315972321,0.001946343315972321,-0.3537622999865562
synthetic_degradation__p043_dirt_dust_severe,2026,sd__syn__p043__dirt_dust__p02_artist__s2026__1e9bebb3af,synthetic_degradation,p043__dirt_dust__severe,p043,dirt_dust,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.46155120000185,0.6470195628978588,185.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__dirt_dust__p02_artist__s2026__1e9bebb3af__restored_stable_diffusion_inpainting.png,sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255,9.836578999995254,0.6385300247757523,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255__restored_stable_diffusion_inpainting.png,0.00848953812210651,0.00848953812210651,-0.3750277999934042
synthetic_degradation__p043_dirt_dust_severe,2026,sd__syn__p043__dirt_dust__p03_artist_style_p__s2026__0c87882a9f,synthetic_degradation,p043__dirt_dust__severe,p043,dirt_dust,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.375250600001891,0.646127771448206,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__dirt_dust__p03_artist_style_p__s2026__0c87882a9f__restored_stable_diffusion_inpainting.png,sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255,9.836578999995254,0.6385300247757523,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255__restored_stable_diffusion_inpainting.png,0.00759774667245372,0.00759774667245372,-0.46132839999336284
synthetic_degradation__p043_dirt_dust_severe,2026,sd__syn__p043__dirt_dust__p04_full_context__s2026__42d0c85c72,synthetic_degradation,p043__dirt_dust__severe,p043,dirt_dust,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.395136300008744,0.6456575746889468,179.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__dirt_dust__p04_full_context__s2026__42d0c85c72__restored_stable_diffusion_inpainting.png,sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255,9.836578999995254,0.6385300247757523,184.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__dirt_dust__p00_generic__s2026__006b263255__restored_stable_diffusion_inpainting.png,0.007127549913194531,0.007127549913194531,-0.44144269998651
synthetic_degradation__p043_discolouration_severe,2026,sd__syn__p043__discolouration__p01_style_period__s2026__dbd56b9049,synthetic_degradation,p043__discolouration__severe,p043,discolouration,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.494590700007391,12.653555976019966,200.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__discolouration__p01_style_period__s2026__dbd56b9049__restored_stable_diffusion_inpainting.png,sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54,10.116024200004176,12.601203070746529,194.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54__restored_stable_diffusion_inpainting.png,0.0523529052734375,0.0523529052734375,-0.621433499996785
synthetic_degradation__p043_discolouration_severe,2026,sd__syn__p043__discolouration__p02_artist__s2026__54829dab6b,synthetic_degradation,p043__discolouration__severe,p043,discolouration,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.54077910000342,12.819052237051505,216.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__discolouration__p02_artist__s2026__54829dab6b__restored_stable_diffusion_inpainting.png,sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54,10.116024200004176,12.601203070746529,194.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54__restored_stable_diffusion_inpainting.png,0.2178491663049762,0.2178491663049762,-0.5752451000007568
synthetic_degradation__p043_discolouration_severe,2026,sd__syn__p043__discolouration__p03_artist_style_p__s2026__4ed697c0ed,synthetic_degradation,p043__discolouration__severe,p043,discolouration,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.460570700000972,12.746236730504918,217.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__discolouration__p03_artist_style_p__s2026__4ed697c0ed__restored_stable_diffusion_inpainting.png,sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54,10.116024200004176,12.601203070746529,194.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54__restored_stable_diffusion_inpainting.png,0.1450336597583899,0.1450336597583899,-0.6554535000032047
