report_case_id,report_dataset_name,report_painting_id,report_source_case_id,report_mask_type,report_model_name,report_is_zero_control,clean_path,damaged_path,mask_path,restored_path,runtime_seconds,started_at_utc,completed_at_utc,status,issue,clean_painting_id,clean_category,clean_title,clean_artist,clean_date,clean_style_or_period,clean_medium,clean_source,clean_source_url,clean_license,clean_filename,clean_content_x_min,clean_content_y_min,clean_content_x_max,clean_content_y_max,report_category,report_title,report_artist,report_date,report_style,report_medium,report_source,report_source_url,report_license,difference_map_figure_filename,difference_map_figure_path,difference_map_figure_sha256,difference_map_figure_size_bytes_disk,difference_map_figure_filesize_mb,difference_map_generation_runtime_seconds,spatial_mask_area_pixels,spatial_mask_area_fraction_full,spatial_mask_area_percentage_full,spatial_masked_pixel_count,spatial_outside_mask_pixel_count,spatial_boundary_pixel_count,spatial_improvement_mean_full,spatial_improvement_boundary_mean,spatial_improvement_outside_mask_mean,spatial_damaged_error_masked_mean,spatial_restored_error_masked_mean,spatial_damaged_error_boundary_mean,spatial_restored_error_boundary_mean,spatial_flag_net_masked_degradation,spatial_flag_boundary_degradation,spatial_flag_outside_mask_degradation,spatial_flag_high_negative_masked_percentage,spatial_spatial_flag_count,spatial_boundary_net_change_class,spatial_outside_mask_net_change_class,report_has_difference_map,report_has_mask_bbox_lpips,report_has_mask_bbox_feature_similarity
opencv_telea__canonical__canonical__p003_loss_large,canonical,p003,canonical__p003_loss_large,loss_large,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_loss_large_damaged.png,data/processed/masks/p003_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_loss_large_restored_opencv_telea.png,0.6135142999701202,2026-07-26T14:03:41.646001+00:00,2026-07-26T14:03:42.256555+00:00,ok,,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,77,0,691,768,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,opencv_telea_canonical_canonical_p003_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_loss_large_difference_maps.png,daa708d7c31865576ea5c625565788fd41abfb6172cfc73254002b555bb87588,2100730,2.0034122467041016,6.125466500001494,61056,0.103515625,10.3515625,61056,528768,13673,16.945959091186523,89.53238677978516,0.0,184.7776031494141,21.073244094848636,92.81147003173828,3.279090166091919,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p003_loss_small,canonical,p003,canonical__p003_loss_small,loss_small,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_loss_small_damaged.png,data/processed/masks/p003_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_loss_small_restored_opencv_telea.png,0.5476225999882445,2026-07-26T14:03:42.262203+00:00,2026-07-26T14:03:42.806691+00:00,ok,,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,77,0,691,768,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,opencv_telea_canonical_canonical_p003_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_loss_small_difference_maps.png,afe0244e015b01f55ae9ef036806bb3802d495f5727f115a5557d77e17fedb93,2016460,1.9230461120605469,5.918950799969025,21602,0.0366244845920138,3.662448459201389,21602,568222,17512,6.346779823303223,84.13141632080078,0.0,185.5279541015625,12.234607696533203,87.5113525390625,3.379929780960083,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p003_mixed_damage,canonical,p003,canonical__p003_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_mixed_damage_damaged.png,data/processed/masks/p003_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_mixed_damage_restored_opencv_telea.png,0.602537399972789,2026-07-26T14:03:42.811919+00:00,2026-07-26T14:03:43.413403+00:00,ok,,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,77,0,691,768,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,opencv_telea_canonical_canonical_p003_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_mixed_damage_difference_maps.png,58efa6d5db8600cb0ce4a81eefa12ff38cc2f7917b5dd276c77505f518dd284c,2163600,2.0633697509765625,5.9740563000086695,43486,0.0737270779079861,7.372707790798611,43486,546338,37214,14.308951377868652,68.2998275756836,0.0,203.7588653564453,9.678885459899902,70.50824737548828,2.208425283432007,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p003_scratch_thin,canonical,p003,canonical__p003_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_scratch_thin_damaged.png,data/processed/masks/p003_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_scratch_thin_restored_opencv_telea.png,0.5324022000422701,2026-07-26T14:03:43.416517+00:00,2026-07-26T14:03:43.948558+00:00,ok,,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,77,0,691,768,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,opencv_telea_canonical_canonical_p003_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_scratch_thin_difference_maps.png,9263f78d04ad77b354995abaf7cd56810ef63ceed621a371cd48edc186daa01e,2030671,1.936598777770996,5.904476199997589,7403,0.0125512017144097,1.255120171440972,7403,582421,29916,2.4273018836975098,47.85669708251953,0.0,198.4962921142578,5.104281902313232,49.11980056762695,1.2631033658981323,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p003_zero_control,canonical,p003,canonical__p003_zero_control,zero_control,opencv_telea,True,data/processed/clean/p003_clean.png,data/processed/masked/p003_zero_control_damaged.png,data/processed/masks/p003_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_zero_control_restored_opencv_telea.png,0.5191618999815546,2026-07-26T14:03:43.952080+00:00,2026-07-26T14:03:44.468137+00:00,ok,,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,p003.jpg,77,0,691,768,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,1801,Neoclassical / early 19th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437903,Public Domain / Open Access,opencv_telea_canonical_canonical_p003_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_zero_control_difference_maps.png,74ff407b43a031d3567ecdeccb0fda167a0ae6dc18f1ba9ebe287fe0dc5f2b5f,1869803,1.7831830978393557,6.021088599984068,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p004_loss_large,canonical,p004,canonical__p004_loss_large,loss_large,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_loss_large_damaged.png,data/processed/masks/p004_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_loss_large_restored_opencv_telea.png,0.4447437000344507,2026-07-26T14:03:44.473980+00:00,2026-07-26T14:03:44.918106+00:00,ok,,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,0,71,768,696,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,opencv_telea_canonical_canonical_p004_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_loss_large_difference_maps.png,966c21d149af6f39244d241abef8b7b45b92547c1faeb65f32646ea9f09de5fc,2273463,2.1681432723999023,5.734214099997189,64390,0.1091681586371527,10.916815863715277,64390,525434,12257,17.49020767211914,79.26871490478516,0.0,190.32449340820312,30.11104202270508,84.02507781982422,4.756357192993164,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p004_loss_small,canonical,p004,canonical__p004_loss_small,loss_small,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_loss_small_damaged.png,data/processed/masks/p004_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_loss_small_restored_opencv_telea.png,0.3682114999974146,2026-07-26T14:03:44.918106+00:00,2026-07-26T14:03:45.289169+00:00,ok,,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,0,71,768,696,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,opencv_telea_canonical_canonical_p004_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_loss_small_difference_maps.png,46cf95fc3b8005079312b1e6040c5a5816ce1b26096cf98853e2353df26f8973,2199919,2.098006248474121,5.64413929998409,20406,0.0345967610677083,3.459676106770833,20406,569418,17090,5.1103386878967285,70.3125228881836,0.0,161.77487182617188,14.063379287719728,74.17742156982422,3.864891767501831,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p004_mixed_damage,canonical,p004,canonical__p004_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_mixed_damage_damaged.png,data/processed/masks/p004_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_mixed_damage_restored_opencv_telea.png,0.4225353000219911,2026-07-26T14:03:45.289169+00:00,2026-07-26T14:03:45.713180+00:00,ok,,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,0,71,768,696,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,opencv_telea_canonical_canonical_p004_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_mixed_damage_difference_maps.png,61f849baf6479d61d6d64ea68e92b2420a0b1c0d3b99690b1884dbad065631b8,2443772,2.3305625915527344,5.780452000035439,49686,0.0842386881510416,8.423868815104168,49686,540138,53258,14.814422607421877,57.0571517944336,0.0,192.59349060058597,16.731029510498047,59.75800704956055,2.7008585929870605,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p004_scratch_thin,canonical,p004,canonical__p004_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_scratch_thin_damaged.png,data/processed/masks/p004_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_scratch_thin_restored_opencv_telea.png,0.3542179999640211,2026-07-26T14:03:45.715229+00:00,2026-07-26T14:03:46.070361+00:00,ok,,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,0,71,768,696,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,opencv_telea_canonical_canonical_p004_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_scratch_thin_difference_maps.png,fcf0d55850a3c7ab3660e27131e90a8e38871fe8aade0833ed194e819107eeaf,2242992,2.1390838623046875,5.650845299998764,7733,0.0131106906467013,1.3110690646701388,7733,582091,31211,2.520456314086914,47.6070442199707,0.0,197.6011962890625,5.356825351715088,48.93418884277344,1.327138900756836,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p004_zero_control,canonical,p004,canonical__p004_zero_control,zero_control,opencv_telea,True,data/processed/clean/p004_clean.png,data/processed/masked/p004_zero_control_damaged.png,data/processed/masks/p004_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_zero_control_restored_opencv_telea.png,0.3270715000107884,2026-07-26T14:03:46.073171+00:00,2026-07-26T14:03:46.400058+00:00,ok,,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,p004.jpg,0,71,768,696,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,1878,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438815,Public Domain / Open Access,opencv_telea_canonical_canonical_p004_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_zero_control_difference_maps.png,66e1eb4652683cbe28cf49c2ae991395bea3094053f0299d55fe1429ecb87424,2063060,1.967487335205078,5.656932800018694,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p005_loss_large,canonical,p005,canonical__p005_loss_large,loss_large,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_loss_large_damaged.png,data/processed/masks/p005_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_loss_large_restored_opencv_telea.png,0.4905486999778077,2026-07-26T14:03:46.402108+00:00,2026-07-26T14:03:46.893508+00:00,ok,,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,99,0,668,768,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,opencv_telea_canonical_canonical_p005_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_loss_large_difference_maps.png,d16af7c25efebd1b84de4247c812ec944ee1f18c5808d804d352a7d2226f6c14,2338370,2.230043411254883,5.838747400033753,55771,0.0945553249782986,9.45553249782986,55771,534053,11402,16.45929527282715,102.57176208496094,0.0,197.1530303955078,23.08247756958008,105.9582748413086,3.3865110874176025,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p005_loss_small,canonical,p005,canonical__p005_loss_small,loss_small,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_loss_small_damaged.png,data/processed/masks/p005_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_loss_small_restored_opencv_telea.png,0.4024505999987013,2026-07-26T14:03:46.895555+00:00,2026-07-26T14:03:47.296296+00:00,ok,,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,99,0,668,768,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,opencv_telea_canonical_canonical_p005_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_loss_small_difference_maps.png,f5add83351ab94e2cf073baf5aced1ac5de7044639e6cb5857aff7e34ed41875,2226168,2.1230392456054688,5.643240100005642,16173,0.0274200439453125,2.74200439453125,16173,573651,13745,5.165560722351074,88.92886352539062,0.0,203.24407958984372,14.8577880859375,92.84500885009766,3.916139125823975,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p005_mixed_damage,canonical,p005,canonical__p005_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_mixed_damage_damaged.png,data/processed/masks/p005_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_mixed_damage_restored_opencv_telea.png,0.4402266999823041,2026-07-26T14:03:47.300050+00:00,2026-07-26T14:03:47.740628+00:00,ok,,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,99,0,668,768,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,opencv_telea_canonical_canonical_p005_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_mixed_damage_difference_maps.png,110f0bf34d2e7ca13a1f18eb52c769090feecfc8e09c79dd1031e2ef67cccae1,2409638,2.2980098724365234,5.659713100001682,35823,0.0607350667317708,6.073506673177084,35823,554001,43319,11.826709747314451,60.37513732910156,0.0,206.03521728515625,11.308982849121094,63.50294494628906,3.127804040908813,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p005_scratch_thin,canonical,p005,canonical__p005_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_scratch_thin_damaged.png,data/processed/masks/p005_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_scratch_thin_restored_opencv_telea.png,0.4160513000097126,2026-07-26T14:03:47.743160+00:00,2026-07-26T14:03:48.159483+00:00,ok,,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,99,0,668,768,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,opencv_telea_canonical_canonical_p005_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_scratch_thin_difference_maps.png,cf10696ce741133731d9f17f5ad9bf611095acdf042b57dd4e8e03b9566378af,2318252,2.210857391357422,5.660781399987172,10708,0.0181545681423611,1.8154568142361112,10708,579116,38576,3.1664857864379883,48.4036865234375,0.0,185.13296508789065,10.714792251586914,51.37711715698242,2.9734292030334477,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p005_zero_control,canonical,p005,canonical__p005_zero_control,zero_control,opencv_telea,True,data/processed/clean/p005_clean.png,data/processed/masked/p005_zero_control_damaged.png,data/processed/masks/p005_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_zero_control_restored_opencv_telea.png,0.3887689999537542,2026-07-26T14:03:48.161600+00:00,2026-07-26T14:03:48.549909+00:00,ok,,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,p005.jpg,99,0,668,768,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,1785,18th century portraiture,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436840,Public Domain / Open Access,opencv_telea_canonical_canonical_p005_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_zero_control_difference_maps.png,081e5da65e7d3db1e785d9deb3698dcd82d701b8e5e6d71bc011236bc8d74fac,2119944,2.0217361450195312,5.540293999947608,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p006_loss_large,canonical,p006,canonical__p006_loss_large,loss_large,opencv_telea,False,data/processed/clean/p006_clean.png,data/processed/masked/p006_loss_large_damaged.png,data/processed/masks/p006_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p006_loss_large_restored_opencv_telea.png,0.5899608000181615,2026-07-26T14:03:48.552872+00:00,2026-07-26T14:03:49.143038+00:00,ok,,p006,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,96,0,672,768,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,opencv_telea_canonical_canonical_p006_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p006_loss_large_difference_maps.png,f7600f76cc9c8ffe036105e184e8a243a9e1521fb49a020a9cf33081fa110816,1510522,1.4405460357666016,5.735812500002794,60137,0.101957533094618,10.195753309461804,60137,529687,10406,21.33818817138672,106.17660522460938,0.0,219.7852020263672,10.500129699707031,107.4231185913086,1.246524453163147,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p006_loss_small,canonical,p006,canonical__p006_loss_small,loss_small,opencv_telea,False,data/processed/clean/p006_clean.png,data/processed/masked/p006_loss_small_damaged.png,data/processed/masks/p006_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p006_loss_small_restored_opencv_telea.png,0.5113206999958493,2026-07-26T14:03:49.143038+00:00,2026-07-26T14:03:49.655781+00:00,ok,,p006,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,96,0,672,768,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,opencv_telea_canonical_canonical_p006_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p006_loss_small_difference_maps.png,ffed3fc253a06e7ed9d0d0d519868a1b27f421f21a3df347c32a4e9f62be3706,1447841,1.3807687759399414,5.683440299995709,17979,0.0304819742838541,3.048197428385417,17979,571845,15703,6.666145324707031,100.83186340332033,0.0,221.20770263671875,2.5162875652313232,101.6041488647461,0.7722941040992737,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p006_mixed_damage,canonical,p006,canonical__p006_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p006_clean.png,data/processed/masked/p006_mixed_damage_damaged.png,data/processed/masks/p006_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p006_mixed_damage_restored_opencv_telea.png,0.5711089000105858,2026-07-26T14:03:49.659552+00:00,2026-07-26T14:03:50.229795+00:00,ok,,p006,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,96,0,672,768,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,opencv_telea_canonical_canonical_p006_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p006_mixed_damage_difference_maps.png,e0497f8b48c5d8b6d4fa4db6635065b30cda8773c823f538557bc5fe61bc7bc2,1718976,1.63934326171875,6.005518599995412,42916,0.0727606879340277,7.276068793402778,42916,546908,56375,15.692975997924805,70.76483154296875,0.0,222.3568115234375,6.677525043487549,71.67192077636719,0.9070864915847778,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p006_scratch_thin,canonical,p006,canonical__p006_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p006_clean.png,data/processed/masked/p006_scratch_thin_damaged.png,data/processed/masks/p006_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p006_scratch_thin_restored_opencv_telea.png,0.5010451999842189,2026-07-26T14:03:50.231862+00:00,2026-07-26T14:03:50.733857+00:00,ok,,p006,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,p006.jpg,96,0,672,768,portrait_figure,Boy with a Sword,Édouard Manet,1861,Realism / early modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436948,Public Domain / Open Access,opencv_telea_canonical_canonical_p006_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p006_scratch_thin_difference_maps.png,9a7f95c85bc90e9dbdfbba2389f9f80dac15aa379e09fb18d40495f631bc2bac,1558551,1.4863500595092771,5.721040999982506,12613,0.0213843451605902,2.138434516059028,12613,577211,47781,4.864625930786133,60.05050277709961,0.0,230.69097900390625,3.205607891082764,60.89670181274414,0.8462010622024536,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
