lpips_row_id,lpips_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue
lama__mask_robustness__mask_robustness__p026__loss_small__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,18241,False,> 127,8,alex,256,0.23161600530147552,0.022513655945658684,0.20910234935581684,0.060619199997745454,0.3499260999960825,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,lama__mask_robustness__mask_robustness__p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,p026__loss_small__variant_03,mask_robustness__p026__loss_small__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,398161,0,129,631,760,18241,False,> 127,8,alex,256,0.23939089477062225,0.025119105353951454,0.2142717894166708,0.05672790005337447,0.3499260999960825,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,18235,False,> 127,8,alex,256,0.21662551164627075,0.004515694919973612,0.21210981672629714,0.0653417999856174,0.31915510003454983,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,18235,False,> 127,8,alex,256,0.26075613498687744,0.008790201507508755,0.2519659334793687,0.05110769998282194,0.31915510003454983,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,lama__mask_robustness__mask_robustness__p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,p026__loss_small__variant_04,mask_robustness__p026__loss_small__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,206116,210,111,664,565,18235,False,> 127,8,alex,256,0.36392688751220703,0.01747843250632286,0.34644845500588417,0.041304599959403276,0.31915510003454983,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,18265,False,> 127,8,alex,256,0.176548033952713,0.008718650788068771,0.16782938316464424,0.065470099914819,0.33945779991336167,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,18265,False,> 127,8,alex,256,0.22664114832878113,0.015283789485692978,0.21135735884308815,0.06678540003485978,0.33945779991336167,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__loss_small__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,lama__mask_robustness__mask_robustness__p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,p026__loss_small__variant_05,mask_robustness__p026__loss_small__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,277729,241,170,768,697,18265,False,> 127,8,alex,256,0.24378561973571777,0.021624496206641197,0.22216112352907658,0.04911529994569719,0.33945779991336167,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,8139,False,> 127,8,alex,256,0.26221221685409546,0.0015823410358279943,0.26062987581826746,0.07886150002013892,0.36163880000822246,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,8139,False,> 127,8,alex,256,0.3238314390182495,0.002307476243004203,0.3215239627752453,0.06503230007365346,0.36163880000822246,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,p026__scratch_thin__variant_01,mask_robustness__p026__scratch_thin__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,404496,132,65,768,701,8139,False,> 127,8,alex,256,0.32841718196868896,0.0033553862012922764,0.3250617957673967,0.06578429997898638,0.36163880000822246,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,8220,False,> 127,8,alex,256,0.3155934810638428,0.001705468399450183,0.3138880126643926,0.07239300000946969,0.3904299000278115,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,8220,False,> 127,8,alex,256,0.3750777244567871,0.0033418009988963604,0.37173592345789075,0.06815910001751035,0.3904299000278115,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,p026__scratch_thin__variant_02,mask_robustness__p026__scratch_thin__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,426409,115,15,768,668,8220,False,> 127,8,alex,256,0.38672205805778503,0.003067473880946636,0.3836545841768384,0.07312009995803237,0.3904299000278115,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,8049,False,> 127,8,alex,256,0.10380563139915466,0.0367032028734684,0.06710242852568626,0.08410999993793666,0.38732939993496984,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,8049,False,> 127,8,alex,256,0.10239580273628235,0.012141689658164978,0.09025411307811737,0.06478429993148893,0.38732939993496984,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,p026__scratch_thin__variant_03,mask_robustness__p026__scratch_thin__variant_03,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,455625,93,0,768,675,8049,False,> 127,8,alex,256,0.11482343822717667,0.06824001669883728,0.046583421528339386,0.06354759994428605,0.38732939993496984,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,7698,False,> 127,8,alex,256,0.339344322681427,0.0018250229768455029,0.3375192997045815,0.06241999997291714,0.3584901998983696,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,7698,False,> 127,8,alex,256,0.3530227839946747,0.0030385113786906004,0.3499842726159841,0.05358080007135868,0.3584901998983696,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,p026__scratch_thin__variant_04,mask_robustness__p026__scratch_thin__variant_04,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,458329,17,45,694,722,7698,False,> 127,8,alex,256,0.3445730209350586,0.0022313473746180534,0.34234167356044054,0.06907660001888871,0.3584901998983696,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__full_image__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,8248,False,> 127,8,alex,256,0.3293134272098541,0.002898755017668009,0.3264146721921861,0.07285979995504022,0.35926820000167936,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__content_region__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,8248,False,> 127,8,alex,256,0.3903539478778839,0.0033583659678697586,0.38699558191001415,0.054334199987351894,0.35926820000167936,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,544644,30,30,768,768,8248,False,> 127,8,alex,256,0.34452348947525024,0.003374961204826832,0.3411485282704234,0.07006920001003891,0.35926820000167936,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_01__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,full_image,589824,0,0,768,768,54225,False,> 127,8,alex,256,0.11652343720197678,0.04483286291360855,0.07169057428836823,0.06676670000888407,0.3231087999884039,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_01__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,content_region,433152,0,102,768,666,54225,False,> 127,8,alex,256,0.14552253484725952,0.05891496688127518,0.08660756796598434,0.05614060000516474,0.3231087999884039,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_01__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,lama__mask_robustness__mask_robustness__p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,p039__loss_large__variant_01,mask_robustness__p039__loss_large__variant_01,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,mask_bbox_crop,97344,187,126,499,438,54225,False,> 127,8,alex,256,0.5884524583816528,0.2687256634235382,0.3197267949581146,0.03237740008626133,0.3231087999884039,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_02__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,full_image,589824,0,0,768,768,54174,False,> 127,8,alex,256,0.13424324989318848,0.05437769740819931,0.07986555248498917,0.06410960003267974,0.3174064999911934,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_02__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,content_region,433152,0,102,768,666,54174,False,> 127,8,alex,256,0.16552352905273438,0.07484342157840729,0.09068010747432709,0.05583849991671741,0.3174064999911934,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_02__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,lama__mask_robustness__mask_robustness__p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,p039__loss_large__variant_02,mask_robustness__p039__loss_large__variant_02,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,mask_bbox_crop,119716,365,281,711,627,54174,False,> 127,8,alex,256,0.5011232495307922,0.24078164994716644,0.2603415995836258,0.03531059995293617,0.3174064999911934,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_03__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,full_image,589824,0,0,768,768,54253,False,> 127,8,alex,256,0.12971384823322296,0.06328284740447998,0.06643100082874298,0.06576559995301068,0.32194669998716563,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_03__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,content_region,433152,0,102,768,666,54253,False,> 127,8,alex,256,0.16563643515110016,0.08165757358074188,0.08397886157035828,0.05525079998187721,0.32194669998716563,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_03__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,lama__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,p039__loss_large__variant_03,mask_robustness__p039__loss_large__variant_03,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,mask_bbox_crop,148996,244,266,630,652,54253,False,> 127,8,alex,256,0.41602930426597595,0.2139723151922226,0.20205698907375336,0.03635299997404218,0.32194669998716563,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_04__full_image__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,full_image,589824,0,0,768,768,54217,False,> 127,8,alex,256,0.1334013193845749,0.05597788095474243,0.07742343842983246,0.06943830009549856,0.3516378999920562,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_04__content_region__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,content_region,433152,0,102,768,666,54217,False,> 127,8,alex,256,0.16446450352668762,0.0767444521188736,0.08772005140781403,0.06594900006894022,0.3516378999920562,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__mask_robustness__mask_robustness__p039__loss_large__variant_04__mask_bbox_crop__lpips,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,lama__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,p039__loss_large__variant_04,mask_robustness__p039__loss_large__variant_04,mask_robustness,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,,,mask_bbox_crop,112896,384,320,720,656,54217,False,> 127,8,alex,256,0.5350961089134216,0.2738214135169983,0.26127469539642334,0.043921500095166266,0.3516378999920562,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
