feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_damaged_similarity,mean_restored_similarity,mean_similarity_improvement,clip_improved,dinov2_improved,mean_feature_improved,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,feature_input_size,clip_model_name,dinov2_model_name,status,issue
lama__mask_robustness__mask_robustness__p018__loss_small__variant_03__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_03,lama__mask_robustness__mask_robustness__p018__loss_small__variant_03,lama__mask_robustness__mask_robustness__p018__loss_small__variant_03,mask_robustness__p018__loss_small__variant_03,p018__loss_small__variant_03,mask_robustness__p018__loss_small__variant_03,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,209764,0,107,458,565,17537,False,0.8726443648338318,0.9931122660636902,0.1204679012298584,0.9259580969810486,0.9836733937263489,0.05771529674530029,0.8993012309074402,0.9883928298950195,0.08909159898757935,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_03__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_03__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_03__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,mask_robustness__p018__loss_small__variant_04,p018__loss_small__variant_04,mask_robustness__p018__loss_small__variant_04,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,17521,False,0.8444797992706299,0.9992784857749939,0.154798686504364,0.9487395286560059,0.9984352588653564,0.049695730209350586,0.8966096639633179,0.9988568723201752,0.1022472083568573,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__full_image__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__full_image__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,mask_robustness__p018__loss_small__variant_04,p018__loss_small__variant_04,mask_robustness__p018__loss_small__variant_04,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,17521,False,0.8767638206481934,0.9971721172332764,0.12040829658508301,0.9590162038803101,0.9981415271759033,0.03912532329559326,0.9178900122642517,0.9976568222045898,0.07976680994033813,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__content_region__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__content_region__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04,mask_robustness__p018__loss_small__variant_04,p018__loss_small__variant_04,mask_robustness__p018__loss_small__variant_04,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,425104,4,29,656,681,17521,False,0.8906614780426025,0.9988105893135071,0.10814911127090454,0.9441109895706177,0.9974181652069092,0.053307175636291504,0.9173862338066101,0.9981143772602081,0.08072814345359802,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_04__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,mask_robustness__p018__loss_small__variant_05,p018__loss_small__variant_05,mask_robustness__p018__loss_small__variant_05,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,17483,False,0.8919759392738342,0.9986420273780823,0.10666608810424805,0.9379017353057861,0.997943639755249,0.06004190444946289,0.9149388372898102,0.9982928335666656,0.08335399627685547,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__full_image__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__full_image__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,mask_robustness__p018__loss_small__variant_05,p018__loss_small__variant_05,mask_robustness__p018__loss_small__variant_05,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,17483,False,0.8290656208992004,0.9990044236183167,0.1699388027191162,0.9602273106575012,0.9952122569084167,0.03498494625091553,0.8946464657783508,0.9971083402633667,0.10246187448501587,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__content_region__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__content_region__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05,mask_robustness__p018__loss_small__variant_05,p018__loss_small__variant_05,mask_robustness__p018__loss_small__variant_05,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,339889,52,115,635,698,17483,False,0.8737764954566956,0.9993311166763306,0.125554621219635,0.9425684213638306,0.9957776665687561,0.05320924520492554,0.9081724584102631,0.9975543916225433,0.08938193321228027,True,True,True,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__loss_small__variant_05__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,mask_robustness__p018__scratch_thin__variant_01,p018__scratch_thin__variant_01,mask_robustness__p018__scratch_thin__variant_01,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,7822,False,0.9124181270599365,0.9997292757034302,0.08731114864349365,0.8943607807159424,0.9993535876274109,0.1049928069114685,0.9033894538879395,0.9995414316654205,0.09615197777748108,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__full_image__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__full_image__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,mask_robustness__p018__scratch_thin__variant_01,p018__scratch_thin__variant_01,mask_robustness__p018__scratch_thin__variant_01,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,7822,False,0.8738926649093628,0.9988290071487427,0.12493634223937988,0.9387041330337524,0.9982599020004272,0.059555768966674805,0.9062983989715576,0.998544454574585,0.09224605560302734,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__content_region__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__content_region__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01,mask_robustness__p018__scratch_thin__variant_01,p018__scratch_thin__variant_01,mask_robustness__p018__scratch_thin__variant_01,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,576081,0,9,759,768,7822,False,0.9137834310531616,0.9997822046279907,0.0859987735748291,0.929323673248291,0.9993955492973328,0.07007187604904175,0.9215535521507263,0.9995888769626617,0.07803532481193542,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_01__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,mask_robustness__p018__scratch_thin__variant_02,p018__scratch_thin__variant_02,mask_robustness__p018__scratch_thin__variant_02,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,7894,False,0.8749135136604309,0.9993661046028137,0.12445259094238281,0.8456616401672363,0.9987640976905823,0.15310245752334595,0.8602875769138336,0.999065101146698,0.13877752423286438,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__full_image__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__full_image__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,mask_robustness__p018__scratch_thin__variant_02,p018__scratch_thin__variant_02,mask_robustness__p018__scratch_thin__variant_02,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,7894,False,0.8269843459129333,0.9985517859458923,0.17156744003295898,0.9026813507080078,0.9942650198936462,0.09158366918563843,0.8648328483104706,0.9964084029197693,0.1315755546092987,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__content_region__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__content_region__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02,mask_robustness__p018__scratch_thin__variant_02,p018__scratch_thin__variant_02,mask_robustness__p018__scratch_thin__variant_02,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,443556,17,89,683,755,7894,False,0.8827735781669617,0.9995750188827515,0.1168014407157898,0.890644907951355,0.9965783357620239,0.10593342781066895,0.8867092430591583,0.9980766773223877,0.11136743426322937,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_02__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,mask_robustness__p018__scratch_thin__variant_03,p018__scratch_thin__variant_03,mask_robustness__p018__scratch_thin__variant_03,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,7790,False,0.8833575248718262,0.9998856782913208,0.11652815341949463,0.9361977577209473,0.9982507228851318,0.06205296516418457,0.9097776412963867,0.9990682005882263,0.0892905592918396,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__full_image__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__full_image__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,mask_robustness__p018__scratch_thin__variant_03,p018__scratch_thin__variant_03,mask_robustness__p018__scratch_thin__variant_03,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,7790,False,0.893770158290863,0.9992127418518066,0.1054425835609436,0.9362838864326477,0.9981614351272583,0.061877548694610596,0.9150270223617554,0.9986870884895325,0.0836600661277771,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__content_region__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__content_region__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03,mask_robustness__p018__scratch_thin__variant_03,p018__scratch_thin__variant_03,mask_robustness__p018__scratch_thin__variant_03,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,589824,0,0,768,768,7790,False,0.8833575248718262,0.9998856782913208,0.11652815341949463,0.9361977577209473,0.9982507228851318,0.06205296516418457,0.9097776412963867,0.9990682005882263,0.0892905592918396,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_03__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,mask_robustness__p018__scratch_thin__variant_04,p018__scratch_thin__variant_04,mask_robustness__p018__scratch_thin__variant_04,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,7788,False,0.8378209471702576,0.9996682405471802,0.1618472933769226,0.8395469784736633,0.994369387626648,0.15482240915298462,0.8386839628219604,0.9970188140869141,0.1583348512649536,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__full_image__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__full_image__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,mask_robustness__p018__scratch_thin__variant_04,p018__scratch_thin__variant_04,mask_robustness__p018__scratch_thin__variant_04,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,7788,False,0.8331089615821838,0.9992930889129639,0.16618412733078003,0.8955366611480713,0.9952361583709717,0.09969949722290039,0.8643228113651276,0.9972646236419678,0.1329418122768402,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__content_region__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__content_region__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04,mask_robustness__p018__scratch_thin__variant_04,p018__scratch_thin__variant_04,mask_robustness__p018__scratch_thin__variant_04,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,344569,0,95,587,682,7788,False,0.8758697509765625,0.9991502165794373,0.12328046560287476,0.8676356077194214,0.9947939515113831,0.12715834379196167,0.8717526793479919,0.9969720840454102,0.1252194046974182,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_04__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,mask_robustness__p018__scratch_thin__variant_05,p018__scratch_thin__variant_05,mask_robustness__p018__scratch_thin__variant_05,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,7782,False,0.8845264911651611,0.9997775554656982,0.11525106430053711,0.7586051225662231,0.9978251457214355,0.2392200231552124,0.8215658068656921,0.9988013505935669,0.17723554372787476,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__full_image__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__full_image__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__full_image__restored,mask_robustness__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,mask_robustness__p018__scratch_thin__variant_05,p018__scratch_thin__variant_05,mask_robustness__p018__scratch_thin__variant_05,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,7782,False,0.8542219996452332,0.9997121691703796,0.14549016952514648,0.8687455654144287,0.9982950687408447,0.12954950332641602,0.8614837825298309,0.9990036189556122,0.13751983642578125,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__content_region__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__content_region__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__content_region__restored,mask_robustness__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05,mask_robustness__p018__scratch_thin__variant_05,p018__scratch_thin__variant_05,mask_robustness__p018__scratch_thin__variant_05,mask_robustness,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,351649,65,100,658,693,7782,False,0.8784054517745972,0.9995748996734619,0.12116944789886475,0.8669499158859253,0.998263418674469,0.1313135027885437,0.8726776838302612,0.9989191591739655,0.12624147534370422,True,True,True,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p018__scratch_thin__variant_05__mask_bbox_crop__restored,mask_robustness__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,mask_robustness__p026__loss_large__variant_01,p026__loss_large__variant_01,mask_robustness__p026__loss_large__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,50871,False,0.8801387548446655,0.9936407804489136,0.11350202560424805,0.6925411820411682,0.9545238018035889,0.26198261976242065,0.7863399684429169,0.9740822911262512,0.18774232268333435,True,True,True,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__full_image__clean,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__full_image__damaged,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__full_image__restored,mask_robustness__p026__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,mask_robustness__p026__loss_large__variant_01,p026__loss_large__variant_01,mask_robustness__p026__loss_large__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,content_region,406272,0,119,768,648,50871,False,0.8174848556518555,0.9908155798912048,0.17333072423934937,0.8160476088523865,0.9670098423957825,0.150962233543396,0.816766232252121,0.9789127111434937,0.16214647889137268,True,True,True,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__content_region__clean,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__content_region__damaged,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__content_region__restored,mask_robustness__p026__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__mask_bbox_crop__feature_similarity,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01,mask_robustness__p026__loss_large__variant_01,p026__loss_large__variant_01,mask_robustness__p026__loss_large__variant_01,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,mask_bbox_crop,110224,98,247,430,579,50871,False,0.7595536708831787,0.970573902130127,0.21102023124694824,0.7901646494865417,0.932269811630249,0.14210516214370728,0.7748591601848602,0.951421856880188,0.17656269669532776,True,True,True,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__mask_bbox_crop__clean,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__mask_bbox_crop__damaged,lama__mask_robustness__mask_robustness__p026__loss_large__variant_01__mask_bbox_crop__restored,mask_robustness__p026__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__mask_robustness__mask_robustness__p026__loss_large__variant_02__full_image__feature_similarity,lama__mask_robustness__mask_robustness__p026__loss_large__variant_02,lama__mask_robustness__mask_robustness__p026__loss_large__variant_02,lama__mask_robustness__mask_robustness__p026__loss_large__variant_02,mask_robustness__p026__loss_large__variant_02,p026__loss_large__variant_02,mask_robustness__p026__loss_large__variant_02,mask_robustness,primary,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,,,full_image,589824,0,0,768,768,50836,False,0.8431277871131897,0.9761955738067627,0.133067786693573,0.7669484615325928,0.9218783378601074,0.15492987632751465,0.8050381243228912,0.9490369558334351,0.14399883151054382,True,True,True,lama__mask_robustness__mask_robustness__p026__loss_large__variant_02__full_image__clean,lama__mask_robustness__mask_robustness__p026__loss_large__variant_02__full_image__damaged,lama__mask_robustness__mask_robustness__p026__loss_large__variant_02__full_image__restored,mask_robustness__p026__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
