result_id,scenario_id,scenario_family,result_kind,analysis_scope,scope_value,entity_type,entity_id,model_id,flag_id,baseline_value,scenario_value,absolute_change,relative_change,baseline_rank,scenario_rank,rank_change,baseline_winner_id,scenario_winner_id,winner_retained,kendalls_tau,spearman_rho,baseline_triggered_count,scenario_triggered_count,changed_count,changed_fraction,insufficient_evidence_count,available_family_count,available_anchor_count,n_paintings,n_cases,n_candidates,independent_unit,applicability_status,interpretation_status,schema_version,status,issue
ablation_a8835da5cb14753b1170,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p203__loss_large,case,canonical__p203__loss_large,,,,,,,500.0,844.0,344.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_491f19127e1f9e3d31af,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p203__loss_small,case,canonical__p203__loss_small,,,,,,,1467.0,1880.0,413.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0848f8bfe46afbff50a7,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p203__mixed_damage,case,canonical__p203__mixed_damage,,,,,,,1009.0,1147.0,138.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_caaafb36dfc2e7ef26b3,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p203__scratch_thin,case,canonical__p203__scratch_thin,,,,,,,1460.0,2210.0,750.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_bce264a5b9cdf82e2868,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p203__zero_control,case,canonical__p203__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_da63c19774920c811902,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p204__loss_large,case,canonical__p204__loss_large,,,,,,,281.0,455.5,174.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_cf159c4fcda476525613,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p204__loss_small,case,canonical__p204__loss_small,,,,,,,1256.0,1197.0,-59.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_876a51a2660f21d626f9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p204__mixed_damage,case,canonical__p204__mixed_damage,,,,,,,905.0,591.0,-314.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6f42c7113aef286cf4f9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p204__scratch_thin,case,canonical__p204__scratch_thin,,,,,,,1787.0,1741.0,-46.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c2d6e4f07c93b997da37,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p204__zero_control,case,canonical__p204__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_0bfdf6ddcc6cc676f255,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p205__loss_large,case,canonical__p205__loss_large,,,,,,,513.0,657.0,144.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f84863bb5066f698f2b4,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p205__loss_small,case,canonical__p205__loss_small,,,,,,,957.0,1179.0,222.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6dd1221e557790066265,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p205__mixed_damage,case,canonical__p205__mixed_damage,,,,,,,942.0,646.0,-296.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_91aba468c5b1741f244f,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p205__scratch_thin,case,canonical__p205__scratch_thin,,,,,,,1646.0,1756.0,110.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1f9eb230885e2293e562,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p205__zero_control,case,canonical__p205__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_65a2cd706f4ba7dcfcae,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p206__loss_large,case,canonical__p206__loss_large,,,,,,,680.0,765.0,85.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f27b34172d34f9b394e6,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p206__loss_small,case,canonical__p206__loss_small,,,,,,,1404.0,1614.0,210.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1436121be6d7fe9c2545,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p206__mixed_damage,case,canonical__p206__mixed_damage,,,,,,,1699.0,1310.0,-389.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_667f8424463135bad3d9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p206__scratch_thin,case,canonical__p206__scratch_thin,,,,,,,2153.0,2086.5,-66.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fb7c9146cc6799b170ae,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p206__zero_control,case,canonical__p206__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_f8b3aa66a20e902440d9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p207__loss_large,case,canonical__p207__loss_large,,,,,,,109.0,249.0,140.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_ef482e8f500bddb99bbf,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p207__loss_small,case,canonical__p207__loss_small,,,,,,,1267.0,1252.0,-15.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_002cb6215a37628eb11e,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p207__mixed_damage,case,canonical__p207__mixed_damage,,,,,,,960.0,734.0,-226.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_86c6470044596088526b,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p207__scratch_thin,case,canonical__p207__scratch_thin,,,,,,,1825.0,1872.0,47.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_e6bd8944195ed3bad133,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p207__zero_control,case,canonical__p207__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_226df5d550c276847c09,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p208__loss_large,case,canonical__p208__loss_large,,,,,,,518.0,1114.0,596.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4ed00378ac92346460b6,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p208__loss_small,case,canonical__p208__loss_small,,,,,,,1354.5,1820.0,465.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3af86c8814efd9054d84,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p208__mixed_damage,case,canonical__p208__mixed_damage,,,,,,,1071.0,1135.0,64.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6dcd8a590dfcbefc7639,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p208__scratch_thin,case,canonical__p208__scratch_thin,,,,,,,1932.0,2246.0,314.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9c3ba7d9f2217d357573,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p208__zero_control,case,canonical__p208__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_14bd8e357a9a6cd5aebd,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p209__loss_large,case,canonical__p209__loss_large,,,,,,,732.0,919.0,187.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_80442070bc20991c4fd9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p209__loss_small,case,canonical__p209__loss_small,,,,,,,1565.0,1807.0,242.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a6bea7d7cb64c439268b,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p209__mixed_damage,case,canonical__p209__mixed_damage,,,,,,,1540.0,1207.0,-333.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2c9db1973303f1804743,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p209__scratch_thin,case,canonical__p209__scratch_thin,,,,,,,2163.0,2141.0,-22.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_03cf734a17e6d4d6be95,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p209__zero_control,case,canonical__p209__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_2444024c7f1e0898e509,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p210__loss_large,case,canonical__p210__loss_large,,,,,,,798.0,672.0,-126.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6f7c63a9ac75fb005bc1,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p210__loss_small,case,canonical__p210__loss_small,,,,,,,1843.0,1607.0,-236.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c84bbb889cb29aa6a2e2,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p210__mixed_damage,case,canonical__p210__mixed_damage,,,,,,,1626.0,1221.0,-405.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f9df6dee6fecfa740b04,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p210__scratch_thin,case,canonical__p210__scratch_thin,,,,,,,1600.0,1568.0,-32.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f1b5ed87abd68851ba60,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p210__zero_control,case,canonical__p210__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_2d9f6591a5c2fa5c8a3c,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p211__loss_large,case,canonical__p211__loss_large,,,,,,,425.0,483.0,58.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3ee5759ce60450f506ae,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p211__loss_small,case,canonical__p211__loss_small,,,,,,,1138.0,1301.0,163.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_67c4c4c4f283676fadd2,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p211__mixed_damage,case,canonical__p211__mixed_damage,,,,,,,812.0,799.0,-13.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4429eb7162f949839f66,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p211__scratch_thin,case,canonical__p211__scratch_thin,,,,,,,1624.0,1942.0,318.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0863e7c15ad2ed724498,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p211__zero_control,case,canonical__p211__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_ef4100d61f7f64b524b9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p212__loss_large,case,canonical__p212__loss_large,,,,,,,583.0,508.0,-75.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_60a63b6c6db1b306af2b,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p212__loss_small,case,canonical__p212__loss_small,,,,,,,1470.0,1378.0,-92.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_76c5e588a3556fc80c2e,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p212__mixed_damage,case,canonical__p212__mixed_damage,,,,,,,1084.0,792.0,-292.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_bbc7f3154dd56f7b4270,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p212__scratch_thin,case,canonical__p212__scratch_thin,,,,,,,1792.0,1658.0,-134.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c85722876c0bba8b0cdd,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p212__zero_control,case,canonical__p212__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_fcf858148a3c7c11affe,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p213__loss_large,case,canonical__p213__loss_large,,,,,,,628.0,561.0,-67.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d7ccb863a8017056a7e4,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p213__loss_small,case,canonical__p213__loss_small,,,,,,,1923.0,1548.0,-375.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3ced92c2279bdd22a35a,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p213__mixed_damage,case,canonical__p213__mixed_damage,,,,,,,1501.0,1144.0,-357.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4fa0a467840cd7d543b7,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p213__scratch_thin,case,canonical__p213__scratch_thin,,,,,,,2198.0,2136.0,-62.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_94e80760ace23b7b6493,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p213__zero_control,case,canonical__p213__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_885fb89281631ed350be,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p214__loss_large,case,canonical__p214__loss_large,,,,,,,152.0,518.0,366.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_bfde74e2fb9f384e89d7,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p214__loss_small,case,canonical__p214__loss_small,,,,,,,1105.0,1222.5,117.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fa4cc9e8d2e31bcbc28d,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p214__mixed_damage,case,canonical__p214__mixed_damage,,,,,,,807.0,822.0,15.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_85673e5ca139b15be888,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p214__scratch_thin,case,canonical__p214__scratch_thin,,,,,,,1607.0,1652.5,45.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_e64adf1ab555316db842,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p214__zero_control,case,canonical__p214__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_5c19e8997f411d42d7cf,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p215__loss_large,case,canonical__p215__loss_large,,,,,,,814.0,1002.0,188.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_49db93b351f04b2b3745,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p215__loss_small,case,canonical__p215__loss_small,,,,,,,2041.0,2031.0,-10.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_06b498f76aaea0b039b9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p215__mixed_damage,case,canonical__p215__mixed_damage,,,,,,,1348.5,1137.0,-211.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6c0fbaf56c5a872c6677,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p215__scratch_thin,case,canonical__p215__scratch_thin,,,,,,,2055.0,2253.0,198.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_e8750dd6ffc187b819e6,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p215__zero_control,case,canonical__p215__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_d1b0557f1ea06faf72d8,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p216__loss_large,case,canonical__p216__loss_large,,,,,,,844.0,960.0,116.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_816c83482b0bcdcdc79d,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p216__loss_small,case,canonical__p216__loss_small,,,,,,,1434.0,1693.0,259.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1d8a8d8e3b9bf0726c3c,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p216__mixed_damage,case,canonical__p216__mixed_damage,,,,,,,1033.0,867.0,-166.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_cf1fb4d8d80afd491ac0,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p216__scratch_thin,case,canonical__p216__scratch_thin,,,,,,,1587.0,1826.0,239.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_09816d8570802594e185,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p216__zero_control,case,canonical__p216__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_aa885efde18011b83064,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p217__loss_large,case,canonical__p217__loss_large,,,,,,,763.0,900.0,137.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_111a6341ffac970ff972,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p217__loss_small,case,canonical__p217__loss_small,,,,,,,1965.0,1787.0,-178.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f62105cb0c0f458f7c9b,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p217__mixed_damage,case,canonical__p217__mixed_damage,,,,,,,1152.0,1046.0,-106.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dc855256baeaed136505,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p217__scratch_thin,case,canonical__p217__scratch_thin,,,,,,,1900.0,2164.0,264.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dcd396db14a7ea8a1f66,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p217__zero_control,case,canonical__p217__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_14405909b4e2a4cfaee2,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p218__loss_large,case,canonical__p218__loss_large,,,,,,,438.0,755.0,317.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0f7319af981367c0132e,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p218__loss_small,case,canonical__p218__loss_small,,,,,,,1136.0,1452.0,316.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
