lpips_row_id,lpips_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02__full_image__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,mask_robustness__p043__scratch_thin__variant_02,p043__scratch_thin__variant_02,mask_robustness__p043__scratch_thin__variant_02,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.2058289647102356,0.0005801690276712179,0.20524879568256438,0.09621029999107122,0.4124605000251904,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02__content_region__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,mask_robustness__p043__scratch_thin__variant_02,p043__scratch_thin__variant_02,mask_robustness__p043__scratch_thin__variant_02,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,content_region,469248,0,78,768,689,0,False,> 127,8,alex,256,0.23303255438804626,0.001005705213174224,0.23202684917487204,0.08396750001702458,0.4124605000251904,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02__mask_bbox_crop__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_02,mask_robustness__p043__scratch_thin__variant_02,p043__scratch_thin__variant_02,mask_robustness__p043__scratch_thin__variant_02,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,mask_bbox_crop,452929,95,71,768,744,0,False,> 127,8,alex,256,0.24306800961494446,0.0009550908580422401,0.24211291875690222,0.07125959999393672,0.4124605000251904,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03__full_image__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,mask_robustness__p043__scratch_thin__variant_03,p043__scratch_thin__variant_03,mask_robustness__p043__scratch_thin__variant_03,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.1765073537826538,0.001059525995515287,0.17544782778713852,0.07186869997531176,0.3744476999854669,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03__content_region__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,mask_robustness__p043__scratch_thin__variant_03,p043__scratch_thin__variant_03,mask_robustness__p043__scratch_thin__variant_03,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,content_region,469248,0,78,768,689,0,False,> 127,8,alex,256,0.1900804340839386,0.0011441955575719476,0.18893623852636665,0.06349770002998412,0.3744476999854669,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03__mask_bbox_crop__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_03,mask_robustness__p043__scratch_thin__variant_03,p043__scratch_thin__variant_03,mask_robustness__p043__scratch_thin__variant_03,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,mask_bbox_crop,478864,76,4,768,696,0,False,> 127,8,alex,256,0.18997381627559662,0.0020272971596568823,0.18794651911593974,0.0673458999954164,0.3744476999854669,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04__full_image__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,mask_robustness__p043__scratch_thin__variant_04,p043__scratch_thin__variant_04,mask_robustness__p043__scratch_thin__variant_04,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.2547171711921692,0.0010858515743166208,0.25363131961785257,0.07140919996891171,0.36917039996478707,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04__content_region__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,mask_robustness__p043__scratch_thin__variant_04,p043__scratch_thin__variant_04,mask_robustness__p043__scratch_thin__variant_04,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,content_region,469248,0,78,768,689,0,False,> 127,8,alex,256,0.27321678400039673,0.0007941322401165962,0.27242265176028013,0.0641302999574691,0.36917039996478707,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04__mask_bbox_crop__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_04,mask_robustness__p043__scratch_thin__variant_04,p043__scratch_thin__variant_04,mask_robustness__p043__scratch_thin__variant_04,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,mask_bbox_crop,495616,0,2,704,706,0,False,> 127,8,alex,256,0.2823978066444397,0.001564034610055387,0.2808337720343843,0.06487859995104373,0.36917039996478707,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05__full_image__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,mask_robustness__p043__scratch_thin__variant_05,p043__scratch_thin__variant_05,mask_robustness__p043__scratch_thin__variant_05,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.18841351568698883,0.0008674403070472181,0.1875460753799416,0.07087100006174296,0.3722158999880776,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05__content_region__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,mask_robustness__p043__scratch_thin__variant_05,p043__scratch_thin__variant_05,mask_robustness__p043__scratch_thin__variant_05,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,content_region,469248,0,78,768,689,0,False,> 127,8,alex,256,0.20148175954818726,0.001079644775018096,0.20040211477316916,0.06969930010382086,0.3722158999880776,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05__mask_bbox_crop__lpips,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p043__scratch_thin__variant_05,mask_robustness__p043__scratch_thin__variant_05,p043__scratch_thin__variant_05,mask_robustness__p043__scratch_thin__variant_05,mask_robustness,primary,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,opencv_telea,,,,,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.18841351568698883,0.0008674403070472181,0.1875460753799416,0.07392080000136048,0.3722158999880776,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation__p001__dirt_dust__mild,p001__dirt_dust__mild,synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,2.9588750294351485e-07,0.00027648333343677223,-0.0002761874459338287,0.07353350007906556,0.34986039996147156,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation__p001__dirt_dust__mild,p001__dirt_dust__mild,synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,4.27972480565586e-07,0.00017020203813444823,-0.00016977406565388264,0.06864670000504702,0.34986039996147156,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild__mask_bbox_crop__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation__p001__dirt_dust__mild,p001__dirt_dust__mild,synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,mask_bbox_crop,585225,0,0,765,765,0,False,> 127,8,alex,256,7.376598887276486e-07,0.00020583468722179532,-0.00020509702733306767,0.07281719997990876,0.34986039996147156,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation__p001__dirt_dust__moderate,p001__dirt_dust__moderate,synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,2.724553269217722e-05,0.0005845755222253501,-0.0005573299895331729,0.07247140002436936,0.36348619998898357,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation__p001__dirt_dust__moderate,p001__dirt_dust__moderate,synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,2.562044028309174e-05,0.0005095172091387212,-0.0004838967688556295,0.0700520999962464,0.36348619998898357,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate__mask_bbox_crop__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation__p001__dirt_dust__moderate,p001__dirt_dust__moderate,synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,2.724553269217722e-05,0.0005845755222253501,-0.0005573299895331729,0.07246179995127022,0.36348619998898357,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation__p001__dirt_dust__severe,p001__dirt_dust__severe,synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.000256177328992635,0.002634031232446432,-0.002377853903453797,0.0761156000662595,0.38233040005434304,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation__p001__dirt_dust__severe,p001__dirt_dust__severe,synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,0.00024076312547549605,0.0024190195836126804,-0.0021782564581371844,0.06874189991503954,0.38233040005434304,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe__mask_bbox_crop__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation__p001__dirt_dust__severe,p001__dirt_dust__severe,synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.000256177328992635,0.002634031232446432,-0.002377853903453797,0.07229160005226731,0.38233040005434304,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation__p001__partial_transparency__mild,p001__partial_transparency__mild,synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.014174597337841988,0.03427932411432266,-0.020104726776480675,0.07981859997380525,0.36104260000865906,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation__p001__partial_transparency__mild,p001__partial_transparency__mild,synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,0.016442086547613144,0.040085338056087494,-0.02364325150847435,0.08037689991760999,0.36104260000865906,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild__mask_bbox_crop__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation__p001__partial_transparency__mild,p001__partial_transparency__mild,synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,mask_bbox_crop,255025,177,78,682,583,0,False,> 127,8,alex,256,0.027273988351225853,0.06982367485761642,-0.04254968650639057,0.05401500000152737,0.36104260000865906,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.03949802741408348,0.17108911275863647,-0.131591085344553,0.07967369991820306,0.42612760001793504,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,0.04441627115011215,0.18923239409923553,-0.14481612294912338,0.07402460009325296,0.42612760001793504,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate__mask_bbox_crop__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,p001__partial_transparency__moderate,synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,mask_bbox_crop,446224,1,61,669,729,0,False,> 127,8,alex,256,0.04759309068322182,0.20603111386299133,-0.15843802317976952,0.07174129993654788,0.42612760001793504,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.18448367714881897,0.4365658760070801,-0.2520821988582611,0.07840060000307858,0.37897049996536225,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,0.19739824533462524,0.49160656332969666,-0.2942083179950714,0.06896329997107387,0.37897049996536225,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__mask_bbox_crop__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,opencv_telea__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,mask_bbox_crop,492804,26,3,728,705,0,False,> 127,8,alex,256,0.19104066491127014,0.4854862093925476,-0.29444554448127747,0.06533259991556406,0.37897049996536225,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild__full_image__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild,synthetic_degradation__p001__water_stain__mild,p001__water_stain__mild,synthetic_degradation__p001__water_stain__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.004463068209588528,0.004976757802069187,-0.0005136895924806595,0.07313469995278865,0.339361899998039,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild__content_region__lpips,opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild,opencv_telea__synthetic_degradation__synthetic_degradation__p001__water_stain__mild,synthetic_degradation__p001__water_stain__mild,p001__water_stain__mild,synthetic_degradation__p001__water_stain__mild,synthetic_degradation,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,opencv_telea,,,,,content_region,509184,52,0,715,768,0,False,> 127,8,alex,256,0.00513768196105957,0.006328869611024857,-0.0011911876499652863,0.06814250000752509,0.339361899998039,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
